GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "02000","Alaska",8,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars) ","Thousands of dollars",10328924,10482804,11077295,11733847,12324298,12794870,13460848,14256293,15122617,16103298,17038036,17532551,17998133,18772293,19588221,19949098,20515254,21225799,20517759,20396696,21056706,21846142,21560474,22478810
 "02000","Alaska",8,SAINC7N,81,"111-112"," Farm wages and salaries ","Thousands of dollars",6544,8639,5851,5830,5797,5058,5260,5092,4910,4901,10841,16080,15278,14554,16453,16434,16757,15681,16520,19949,18866,19021,20130,19858
 "02000","Alaska",8,SAINC7N,82,"..."," Nonfarm wages and salaries ","Thousands of dollars",10322380,10474165,11071444,11728017,12318501,12789812,13455588,14251201,15117707,16098397,17027195,17516471,17982855,18757739,19571768,19932664,20498497,21210118,20501239,20376747,21037840,21827121,21540344,22458952
 "02000","Alaska",8,SAINC7N,90,"113-814","  Private nonfarm wages and salaries ","Thousands of dollars",6799563,6928846,7382203,7907491,8217294,8510376,9022559,9584041,10159733,10944505,11616366,11800663,12082065,12665855,13371130,13809441,14470483,14985707,14246535,14080695,14621748,15332403,14866750,15624162
 "02000","Alaska",8,SAINC7N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",60422,63820,63250,(D),37221,36866,32613,34242,26961,23574,22528,21899,31622,45869,38129,41634,42421,42793,39504,38906,38543,45650,(D),39313
 "02000","Alaska",8,SAINC7N,101,"113","    Forestry and logging ","Thousands of dollars",48176,49815,49743,31764,28199,26889,(D),22962,19004,15088,13009,12529,(D),(D),17782,18410,18859,18427,18027,(D),15001,19059,18748,14165
 "02000","Alaska",8,SAINC7N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",10482,12621,11850,(D),(D),6565,6809,7438,(D),(D),(D),5285,11827,24741,16504,18881,19212,19319,16847,17869,(D),19914,18037,17965
 "02000","Alaska",8,SAINC7N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",(T),(T),(T),(D),(D),3412,(D),3842,(D),(D),(D),4085,(D),(D),3843,4343,4350,5047,4630,(D),(D),6677,(D),7183
 "02000","Alaska",8,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",902844,782099,909861,(D),975873,874789,928081,1035727,1256557,1498528,1755056,1781649,1828210,1941630,2126245,2223360,2417430,2402956,1930205,1743035,1833371,1949075,1810630,1723130
 "02000","Alaska",8,SAINC7N,201,"211","    Oil and gas extraction ","Thousands of dollars",354572,331503,349575,388523,395656,338511,363134,394982,429719,511675,603223,634282,640816,684057,770707,829623,936973,959197,830834,773340,837652,869419,822006,795395
