GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "41000","Oregon",8,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars) ","Thousands of dollars",47926280,50950564,55205663,55728283,55852595,57246037,60498099,64328444,68962522,72685962,73776161,69788357,70863621,73912672,77112304,80131040,85059610,91061479,95880669,101316835,107236658,112925287,115778938,126291390
 "41000","Oregon",8,SAINC7N,81,"111-112"," Farm wages and salaries ","Thousands of dollars",550766,619035,632868,630350,588062,607045,663897,774484,757899,864822,822980,930570,817236,820513,805691,898801,867553,730791,837756,909431,920626,787908,965091,1030426
 "41000","Oregon",8,SAINC7N,82,"..."," Nonfarm wages and salaries ","Thousands of dollars",47375514,50331529,54572795,55097933,55264533,56638992,59834202,63553960,68204623,71821140,72953181,68857787,70046385,73092159,76306613,79232239,84192057,90330688,95042913,100407404,106316032,112137379,114813847,125260964
 "41000","Oregon",8,SAINC7N,90,"113-814","  Private nonfarm wages and salaries ","Thousands of dollars",39447718,41967206,45651162,45730430,45556900,46747974,49562017,52829801,57032957,60083701,60506817,55986435,56954964,59900273,63077939,65812789,70259061,75734537,79753888,84403110,89576219,94524760,96675077,105969814
 "41000","Oregon",8,SAINC7N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",478931,500398,536927,543298,600261,609613,592914,622269,641658,673186,687106,590992,603488,642317,705809,766194,814384,882988,867948,888139,974698,930908,1029378,1113374
 "41000","Oregon",8,SAINC7N,101,"113","    Forestry and logging ","Thousands of dollars",283967,288975,299454,301985,316615,318020,329251,334844,331034,337969,329250,264181,255855,277888,308730,340500,360179,371383,354125,314082,337529,323729,328501,346824
 "41000","Oregon",8,SAINC7N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",36893,38854,41702,24339,25490,25844,25828,26597,27505,28869,30659,30174,27679,29692,29195,32473,33540,35895,39445,39370,39643,38369,37693,38135
 "41000","Oregon",8,SAINC7N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",158071,172569,195771,216974,258156,265749,237835,260828,283119,306348,327197,296637,319954,334737,367884,393221,420665,475710,474378,534687,597526,568810,663184,728415
 "41000","Oregon",8,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",69249,73863,75584,66177,70164,73231,78841,90841,100139,105841,95044,76466,71646,77490,76687,77296,79199,91551,100477,108556,118684,116791,116758,125106
 "41000","Oregon",8,SAINC7N,201,"211","    Oil and gas extraction ","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),615,874,490,224,305,373,(D),(D),(D),(D),(D),0,0,0,0,0
 "41000","Oregon",8,SAINC7N,202,"212","    Mining (except oil and gas) ","Thousands of dollars",63572,67558,68608,64821,68424,71597,77895,89498,96652,102489,91787,70344,65378,68897,70659,71729,74785,87011,96254,104281,113232,111181,110429,118519
 "41000","Oregon",8,SAINC7N,203,"213","    Support activities for mining ","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),2872,2478,2767,5898,5963,8220,(D),(D),(D),(D),(D),4275,5452,5610,6329,6587
