GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "06000","California",8,SAINC6N,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",624361698,680773217,766686369,786814500,793772381,827186197,881872473,927201899,980608045,1030056025,1042035077,989323272,1009063857,1057687430,1114716207,1161843112,1229729969,1318183539,1377077793,1461052557,1540903413,1624788555,1675463394,1848273248
 "06000","California",8,SAINC6N,5,"..."," Wages and salaries ","Thousands of dollars",517592617,565624705,638455163,648050300,645995464,666057746,705728192,742516053,791450278,834657416,843120597,798912393,813694377,847508892,903208798,933895158,992020059,1067705801,1117110908,1191010513,1260517141,1335253390,1376976684,1533988242
 "06000","California",8,SAINC6N,6,"..."," Supplements to wages and salaries ","Thousands of dollars",106769081,115148512,128231206,138764200,147776917,161128451,176144281,184685846,189157767,195398609,198914480,190410879,195369480,210178538,211507409,227947954,237709910,250477738,259966885,270042044,280386272,289535165,298486710,314285006
 "06000","California",8,SAINC6N,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",70787088,76265541,85314993,93184964,100331886,110246988,119799349,126376786,130381074,136753639,140490343,134844795,139837904,151640003,149983274,164261895,170574162,179203505,185647565,192216217,199121353,204058528,211058742,221546508
 "06000","California",8,SAINC6N,8,"...","  Employer contributions for government social insurance ","Thousands of dollars",35981993,38882971,42916213,45579236,47445031,50881463,56344932,58309060,58776693,58644970,58424137,55566084,55531576,58538535,61524135,63686059,67135748,71274233,74319320,77825827,81264919,85476637,87427968,92738498
 "06000","California",8,SAINC6N,9,"...","Average compensation per job (dollars) 3/","Dollars",42338,44848,49077,50078,50748,53054,56232,58425,60845,63420,64916,65296,67513,70084,70940,71665,73662,76694,78173,81547,84258,87328,96865,103305
 "06000","California",8,SAINC6N,81,"111-112"," Farm compensation ","Thousands of dollars",4466852,5170611,5258539,5254130,4976981,4990152,5415457,5780075,5628132,5360949,5792474,6292853,6198651,5250175,6120831,6807763,6370692,6298287,6428646,8347884,6527862,8174020,8356067,7985596
 "06000","California",8,SAINC6N,82,"..."," Nonfarm compensation ","Thousands of dollars",619894846,675602606,761427830,781560370,788795400,822196045,876457016,921421824,974979913,1024695076,1036242603,983030419,1002865206,1052437255,1108595376,1155035349,1223359277,1311885252,1370649147,1452704673,1534375551,1616614535,1667107327,1840287652
 "06000","California",8,SAINC6N,90,"113-814","  Private nonfarm compensation ","Thousands of dollars",503353837,551670407,626291534,632946805,629284567,653596843,699922199,737839604,781897333,818215187,820237884,766632124,783402247,829227955,886669193,923606555,981514438,1056930073,1103508419,1176533336,1251184721,1323670279,1362183230,1524279003
 "06000","California",8,SAINC6N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",3158628,3282013,3508754,3519666,3646552,3836714,4352742,4377084,5049617,5319937,5390562,5395698,5654542,6064832,6744135,7128792,7622624,8356302,9051338,9342814,9898783,10370998,11376709,11458148
 "06000","California",8,SAINC6N,101,"113","    Forestry and logging ","Thousands of dollars",143191,147210,137961,135877,135567,132575,147920,144688,148659,155416,165091,120481,132199,150985,152604,147235,157192,165007,152272,165798,182758,167648,197827,208218
 "06000","California",8,SAINC6N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",69571,70152,67519,45161,44842,44816,46168,44696,43726,40872,39905,39708,42419,46035,54325,50870,55545,39406,46896,42400,45296,35855,39380,45017
