GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "23000","Maine",1,SAINC6N,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",18836662,20132001,21469064,22603241,23489828,24473167,25807290,26314370,27770357,28871928,29687267,28920340,29268869,29674171,30359138,31109943,32174531,33468107,34466432,35730968,37349876,39018741,40315565,43931863
 "23000","Maine",1,SAINC6N,5,"..."," Wages and salaries ","Thousands of dollars",15306205,16338775,17349676,18234742,18896219,19675924,20688756,21004152,22062060,23021808,23764395,23056102,23332590,23792439,24325064,24896002,25782072,26814957,27662427,28730654,29934470,31387183,32428563,35517483
 "23000","Maine",1,SAINC6N,6,"..."," Supplements to wages and salaries ","Thousands of dollars",3530457,3793226,4119388,4368499,4593609,4797243,5118534,5310218,5708297,5850120,5922872,5864238,5936279,5881732,6034074,6213941,6392459,6653150,6804005,7000314,7415406,7631558,7887002,8414380
 "23000","Maine",1,SAINC6N,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",2265308,2466987,2724015,2937665,3196054,3372601,3637016,3794178,4104284,4184351,4210782,4194551,4189661,4086883,4183242,4313838,4474535,4634292,4772279,4908285,5244264,5357578,5526675,5874209
 "23000","Maine",1,SAINC6N,8,"...","  Employer contributions for government social insurance ","Thousands of dollars",1265149,1326239,1395373,1430834,1397555,1424642,1481518,1516040,1604013,1665769,1712090,1669687,1746618,1794849,1850832,1900103,1917924,2018858,2031726,2092029,2171142,2273980,2360327,2540171
 "23000","Maine",1,SAINC6N,9,"...","Average compensation per job (dollars) 3/","Dollars",31872,33183,34399,36031,37505,39022,40816,41914,43895,45434,46749,47184,48144,48739,49623,50566,51956,53565,54491,56010,57967,59889,65817,68965
 "23000","Maine",1,SAINC6N,81,"111-112"," Farm compensation ","Thousands of dollars",79743,73512,85078,88820,109302,97691,95259,76876,85275,101133,96815,92164,88114,75584,132443,135157,143716,119318,134660,115532,105588,87567,90946,90328
 "23000","Maine",1,SAINC6N,82,"..."," Nonfarm compensation ","Thousands of dollars",18756919,20058489,21383986,22514421,23380526,24375476,25712031,26237494,27685082,28770795,29590452,28828176,29180755,29598587,30226695,30974786,32030815,33348789,34331772,35615436,37244288,38931174,40224619,43841535
 "23000","Maine",1,SAINC6N,90,"113-814","  Private nonfarm compensation ","Thousands of dollars",15074455,16146293,17238130,18085579,18648409,19312757,20386970,20699940,21867913,22740349,23380770,22525345,22816566,23412689,24057424,24681507,25444278,26632792,27381063,28601565,30090923,31659690,32637318,35915344
 "23000","Maine",1,SAINC6N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",115768,124568,136923,140191,141286,143079,168604,172626,196498,202237,(D),(D),200340,205280,(D),208640,225065,236504,225877,246841,266898,260641,269298,262181
 "23000","Maine",1,SAINC6N,101,"113","    Forestry and logging ","Thousands of dollars",86194,89125,98643,100879,100869,101745,119607,121203,135632,139787,135406,130786,133243,131983,135170,132100,141844,146011,132404,130181,138881,135781,146532,142954
 "23000","Maine",1,SAINC6N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",11269,13714,14694,14838,17014,18105,21548,23827,29502,30933,27498,(D),31216,36826,41001,35250,38149,41475,44688,64853,72520,71090,61338,60474
 "23000","Maine",1,SAINC6N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",18305,21729,23586,24474,23403,23229,27449,27596,31364,31517,(D),37518,35881,36471,(D),41290,45072,49018,48785,51807,55497,53770,61428,58753
 "23000","Maine",1,SAINC6N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",(T),(T),(T),4493,4657,4600,4375,4716,5630,5556,(D),(D),12025,13389,(D),13008,13687,14159,15386,16110,17512,16814,18079,19270
 "23000","Maine",1,SAINC6N,201,"211","    Oil and gas extraction ","Thousands of dollars",(T),(T),(T),0,0,0,0,0,0,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0
 "23000","Maine",1,SAINC6N,202,"212","    Mining (except oil and gas) ","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),5630,4870,6350,6135,(D),(D),12928,12505,(D),(D),(D),(D),(D),(D),(D),(D)
 "23000","Maine",1,SAINC6N,203,"213","    Support activities for mining ","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),0,(D),(D),(D),(D),(D),(D),503,(D),(D),(D),(D),(D),(D),(D),(D)
 "23000","Maine",1,SAINC6N,300,"22","   Utilities ","Thousands of dollars",140772,132398,136243,160209,167991,152793,155075,159114,167446,175421,181328,174832,182684,173188,171682,180909,185569,185900,196113,208988,207383,213124,240666,239528
